row_id,x,y,accuracy,time,place_id
13864,4.7139,2.5385,66,408450,3079940754
13865,7.8242,7.2717,53,90123,4774773407
13866,3.728,6.7927,36,410455,9164095599
13867,3.3508,2.5098,10,118557,6278376232
13868,7.4451,4.9685,68,311851,9790011919
13869,7.499,1.3004,18,326418,8901612867
13870,4.2318,5.0288,685,498886,2147656545
13871,0.9231,5.0515,12,630502,8617935221
13872,8.4266,4.9118,160,327667,4953476406
13873,1.8473,4.1059,54,120771,8083907458
13874,6.4992,6.4328,11,112386,4447435907
13875,0.3994,9.933,172,73657,6816200601
13876,1.5686,4.9538,10,416176,6069806969
13877,0.6045,0.1502,57,355779,1836170873
13878,1.3974,9.0106,181,667333,6704900669
13879,4.0116,4.9801,71,552040,9665961634
13880,4.9684,7.0804,61,319895,8161843101
13881,8.8583,5.9118,28,471109,8366232060
13882,6.8833,4.941,65,385423,2089847773
13883,6.0748,3.0644,166,178277,6498460882
13884,5.2075,4.2517,74,537780,4771108168
13885,1.6014,6.8286,29,438280,4108727327
13886,6.4593,0.0938,58,53785,3476809910
13887,5.5827,7.4949,50,169563,3322964772
13888,5.0757,8.2292,80,73786,1792620543
13889,3.501,4.878,171,726490,7415012184
13890,2.995,4.5738,47,724839,2995533062
13891,3.0507,5.9017,28,439330,7800967770
13892,5.1372,3.1048,52,227454,6087203636
13893,9.6099,5.269,82,754758,4113800083
13894,7.7883,2.6285,178,775746,5132687667
13895,5.2423,3.0593,38,463987,8282495647
13896,5.2776,8.4199,64,699929,5308357552
13897,0.9144,4.0452,73,176359,4572907983
13898,3.1122,2.6905,91,569914,2910041242
13899,8.9301,3.2155,10,370407,1605086860
13900,4.2066,7.1761,69,254623,5708584354
13901,0.9926,6.1216,59,499086,1384835143
13902,7.6872,2.4911,24,570408,2160712028
13903,0.3225,5.8004,62,645739,5929861994
13904,1.4749,4.6406,63,776545,9955217576
13905,5.22,1.0971,17,20569,6039558200
13906,8.3258,0.4948,58,355451,4692501207
13907,1.7017,9.8409,55,58195,5121260309
13908,6.4031,7.5542,77,308210,6500224923
13909,8.865,7.4677,6,298299,7436008470
13910,0.5788,0.9197,55,474046,7858268564
13911,9.7853,4.6898,57,664819,4143293093
13912,7.8627,4.2131,157,597518,6502176098
13913,2.6416,3.7248,13,169397,4381966252
13914,9.9714,2.7536,65,646129,4656399320
13915,7.8493,1.9987,65,161205,8603878577
13916,9.3857,4.5358,505,779939,2489682549
13917,1.1127,5.1901,62,293135,7994595655
13918,7.7851,9.4838,63,498193,4091492477
13919,0.4501,1.0114,82,209063,2732960581
13920,5.8928,0.7059,65,648461,9584237526
13921,7.4993,1.0548,66,514598,1629894926
13922,5.9051,0.304,68,93499,5785497761
13923,8.5108,3.592,39,590587,6113359332
13924,3.0944,2.6594,63,468029,4105942584
13925,6.2721,0.4333,67,708837,7763380515
13926,7.4703,5.505,449,116957,9989372479
13927,2.7913,2.411,31,546927,4673197223
13928,9.3509,5.5914,54,180880,7565278023
13929,4.0682,7.9243,2,102092,6363455617
13930,5.7013,5.692,1,79630,5898019400
13931,1.2883,2.9056,81,135077,6774416577
13932,5.7347,7.703,67,262725,4342044326
13933,8.5057,5.498,56,680126,2602148577
13934,1.1507,4.794,57,729937,6735969961
13935,6.2766,5.1683,4,115436,9662548052
13936,9.5964,6.6869,47,84041,6174473712
13937,4.7675,5.5845,46,489809,7996592623
13938,1.0312,1.0791,73,461497,6586498320
13939,4.6601,4.231,168,26710,9461683591
13940,9.3653,2.7101,30,588825,1547013172
13941,5.0676,3.7446,77,378352,7162707785
13942,4.6777,5.4397,154,546585,4328234200
13943,9.8029,8.947,347,459747,4919139403
13944,8.3953,4.1661,12,567568,2132583098
13945,4.3742,9.0581,62,486408,4539308897
13946,0.1703,6.2587,76,665247,7364552427
13947,2.9837,8.0064,19,778546,4386983093
13948,2.0099,5.6415,68,486349,8903607605
13949,8.5785,5.8442,92,662502,9839828590
13950,1.6079,9.5153,288,766443,9288124301
13951,6.9231,9.6998,14,181002,7707796146
13952,7.9941,7.9389,70,68920,4355775532
13953,2.5779,2.9337,64,682406,5836683638
13954,2.5826,1.8185,21,615361,9893155180
13955,9.3947,5.4774,163,43648,5003747248
13956,3.7632,3.066,61,99294,8239106527
13957,8.5435,7.1846,72,488915,7066566714
13958,5.8844,8.5764,12,102399,4937678906
13959,3.4985,8.1654,151,613931,5788605578
13960,8.7152,9.3448,102,648329,7866424367
13961,1.666,2.1228,45,655107,7126054966
13962,2.0509,9.797,8,215641,3296761741
13963,2.5412,7.2349,5,336055,1385536564
13964,2.7081,8.8285,68,631071,3321237866
13965,7.6246,1.1597,56,251711,9207198122
13966,0.5406,0.6861,111,506418,7010468547
13967,9.2559,8.8205,5,325142,9896104470
13968,9.7935,2.7246,163,123871,9653940395
13969,0.1387,4.6428,68,43673,2887878644
13970,3.9602,0.6746,26,439145,3129125266
13971,2.912,8.941,53,284242,4871801148
13972,5.0823,0.5394,71,771511,8427008854
13973,1.7614,3.8506,5,441860,1887940710
13974,8.577,8.4264,65,56247,1609860718
13975,3.5041,7.1885,79,111164,5708584354
13976,1.8356,1.7914,76,382488,1029286162
13977,2.2805,6.2146,3,195331,9631172353
13978,1.5792,8.9602,72,115825,7423639435
13979,1.0273,5.4206,65,85049,2714812403
13980,9.9437,5.7922,95,606738,9654634324
13981,9.3486,2.2978,18,563270,9916628218
13982,7.3949,3.919,167,697070,9478754566
13983,8.7003,9.2159,251,94972,7735728002
13984,0.4855,9.2605,68,174545,4903100063
13985,4.2223,2.9348,59,346340,9084430111
13986,5.5046,5.2312,16,478331,1968392848
13987,1.7541,7.8838,55,381359,3173909240
13988,2.6872,3.5172,17,86659,8126180133
13989,3.9632,6.6822,188,159370,3411073358
13990,6.9412,3.4946,178,185335,9442344895
13991,1.7863,0.7379,58,571510,8755741107
13992,8.8281,2.8594,10,100152,8145098743
13993,2.7417,2.4119,62,644980,4069599410
13994,3.0025,0.0249,130,608133,8454276817
13995,9.5598,5.7627,65,521639,8120232219
13996,6.4187,6.1732,4,293627,3796453763
13997,9.3569,0.0254,59,140430,9685999522
13998,7.3014,9.7821,167,486345,5815583351
13999,9.6407,1.8019,159,182331,1322292778
14000,5.8073,8.4855,58,415025,6786779196
14001,4.1803,5.2846,47,621810,3793749707
14002,4.6887,7.6626,6,200944,2759118613
14003,4.1358,9.2832,323,375002,6059945873
14004,0.5537,5.6775,64,91863,3338143953
14005,8.197,7.1537,158,53086,5320634102
14006,7.823,4.399,56,472504,4014869684
14007,3.5551,7.442,73,80955,3015363412
14008,9.1326,3.8431,50,325006,7157641954
14009,2.342,1.8537,196,631601,6619063997
14010,4.2338,4.2436,1,44835,2308999447
14011,4.4343,6.3546,111,456974,7473651842
14012,2.2288,5.741,66,524648,1700774019
14013,8.9264,0.8324,20,86544,1113435921
14014,1.952,9.9003,34,611904,3578297330
14015,5.8689,9.5093,66,181097,2520155787
14016,2.2048,0.1077,59,435282,5206950060
14017,2.362,8.1968,125,624936,1875158181
14018,7.3629,1.4279,66,469939,1821052351
14019,4.986,4.8246,26,346207,7927081572
14020,7.3484,9.7238,65,579880,8159191078
14021,8.2517,6.9739,14,124035,1268186828
14022,1.1704,4.4873,3,108138,3433715166
14023,6.813,1.9783,75,502818,6795378338
14024,4.6669,2.8356,69,488443,1315461293
14025,1.9734,8.1704,65,644888,2680925853
14026,9.2728,3.0569,56,740652,8641614534
14027,8.6994,8.1777,52,47610,7230349735
14028,0.9148,9.9142,410,148326,6312216143
14029,8.0699,0.7659,17,9082,8280409298
14030,0.6631,6.8068,76,309844,5752020188
14031,0.6277,9.1569,32,132331,6974038802
14032,2.6743,5.7388,30,355550,4710475889
14033,6.0911,3.2943,893,478768,4490920297
14034,4.1019,0.2376,59,490533,4575328142
14035,0.0492,2.6157,62,761844,6004814019
14036,8.4044,4.492,508,759962,2094785197
14037,9.5355,8.648,27,759995,4422839835
14038,4.7452,8.0693,68,584361,8606164520
14039,9.8444,4.0652,14,91239,3601504694
14040,1.3111,7.414,8,397086,6558330722
14041,0.5517,7.1254,64,480391,5360533979
14042,7.3858,3.3565,63,657706,8018609293
14043,1.5856,0.0407,82,607985,5250631280
14044,9.9088,7.5457,149,744207,8028853333
14045,6.6421,3.9902,179,422009,2633447559
14046,5.6969,2.7266,71,509420,7686900323
14047,1.4218,9.0077,169,223682,1935845150
14048,1.1501,5.2888,70,768280,2419706179
14049,1.3381,9.3489,56,422567,2405234005
14050,6.0758,4.6628,5,778430,9172846781
14051,8.5414,5.9744,4,646345,8821800538
14052,8.4117,6.3769,56,579480,4024509541
14053,9.0439,6.3984,58,745368,3156445463
14054,8.2372,6.2798,65,673401,7737665467
14055,5.6564,4.6644,11,503003,4490194259
14056,3.9092,8.765,10,741402,9262090106
14057,4.6917,9.1231,49,28763,3257573680
14058,2.9301,9.5672,62,345155,3895748360
14059,1.9269,1.0321,65,696771,9704430721
14060,2.6671,5.5363,22,626050,4876578125
14061,9.8582,4.2652,60,668817,6053567556
14062,0.3315,4.6556,74,700548,2907475491
14063,7.5922,9.7165,115,637274,3115449921
14064,8.1684,6.5228,67,577918,4554739936
14065,6.8382,5.7489,49,681913,1080666630
14066,8.1817,4.5246,289,476087,3620594744
14067,8.6448,9.1365,58,53864,3303568993
14068,3.9587,9.5967,51,569604,9508595649
14069,9.9429,7.3104,64,299015,1474564141
14070,0.453,8.4269,45,223248,1136048312
14071,6.0036,0.5418,17,378525,7074651594
14072,5.1426,1.8592,76,643108,7540276799
14073,9.9736,1.3864,10,115499,4316427231
14074,0.2639,4.3857,51,625032,8103793067
14075,3.4231,9.5669,78,88569,1334493753
14076,6.8628,1.6924,10,207896,9652925616
14077,4.2699,0.3842,54,302811,4521694882
14078,4.4689,9.8348,32,752241,2618119865
14079,6.612,1.9817,74,499914,4988811218
14080,1.1037,5.0415,57,383593,4183196563
14081,7.2178,3.6583,32,514119,6087103821
14082,4.937,8.0567,66,632285,9069123626
14083,4.2479,9.6182,984,566830,3477355702
14084,6.9513,9.0078,78,603796,3812655963
14085,5.1499,1.3392,309,43166,4036647271
14086,1.6182,3.1902,10,177779,6182373935
14087,6.588,0.1015,51,728243,1527711214
14088,9.6747,8.5738,74,718358,8442282620
14089,2.0024,2.6414,10,191587,7709179486
14090,9.5643,6.3626,202,320482,2228505817
14091,0.6178,9.017,19,332752,3840407743
14092,3.1851,4.0968,37,147190,7478769724
14093,5.8826,3.1273,17,327851,1377645184
14094,1.608,9.2709,63,73849,2380222737
14095,2.103,5.572,15,165855,6110993582
14096,8.8885,8.7347,58,580892,6190851413
14097,8.2541,8.5508,22,496441,1388207454
14098,6.2022,6.705,83,441144,4888007728
14099,5.2895,3.9426,32,544779,6255999650
14100,9.8726,9.9344,45,306022,3452339806
14101,7.3092,4.3939,57,59644,1795888792
14102,1.333,7.9692,59,42701,7721943436
14103,4.8237,7.9786,161,369767,6783617234
14104,9.365,7.2874,13,47460,1798065599
14105,3.1448,4.5397,323,531430,3142379722
14106,1.8802,5.3733,52,573765,2290603962
14107,6.1438,7.5809,51,782953,8976108927
14108,5.2258,3.477,200,200997,4418603769
14109,3.0581,8.7879,60,115314,8563442172
14110,3.037,5.6925,97,581980,3850987529
14111,9.3101,1.5103,45,613895,1128651213
14112,6.8309,8.8137,73,130936,6162238831
14113,8.8367,4.9144,19,345587,5010200452
14114,5.7785,8.7873,11,297237,1155114432
14115,7.4979,9.8298,155,407985,9379779915
14116,5.244,2.4417,32,485270,3995283575
14117,8.9611,1.9487,10,436220,6212342607
14118,5.3444,8.4134,8,779372,1656425951
14119,1.1136,0.1059,69,222654,7201844943
14120,9.4574,1.3638,55,453076,3061827572
14121,4.0558,7.6016,63,152696,9044103251
14122,7.8226,4.7169,47,638007,9582910207
14123,2.5256,4.1969,71,329566,8906799334
14124,2.7913,0.4474,68,609789,7682305615
14125,1.4527,9.5702,59,751587,2824769997
14126,3.4926,5.6121,129,660586,3746903971
14127,5.7651,4.6045,53,485782,1925489352
14128,2.3131,9.4704,165,617914,8384778316
14129,3.8817,9.2588,4,6046,5147798943
14130,7.5857,5.9175,70,738746,4292045116
14131,0.9056,2.8386,57,745880,2117948360
14132,2.0126,2.802,76,640235,6090576908
14133,0.7279,1.325,71,531865,5909711863
14134,1.8382,0.0336,22,775846,9105144577
14135,8.4446,2.3834,11,409422,7374383051
14136,2.7201,2.3302,65,48794,1592122436
14137,2.4279,0.7594,75,597488,9327126981
14138,5.3724,2.8493,12,89492,8397125307
14139,1.7715,0.029,69,630874,9973067176
14140,3.8785,7.9431,50,348910,8079903382
14141,7.2178,7.3429,603,326596,7763221516
14142,0.0754,5.8097,106,133818,6880322173
14143,9.8498,4.2562,14,180655,7885308918
14144,6.8614,4.0253,59,475999,1193966378
14145,9.4472,6.4999,6,182826,9551307607
14146,1.1144,5.3718,64,735693,6763624188
14147,2.7168,6.9879,131,64613,7831287483
14148,5.231,4.6541,65,391640,3148264435
14149,4.7249,3.4871,72,229409,9851890522
14150,3.2394,6.2952,59,246094,1373237022
14151,3.5912,2.0747,64,737871,5048587154
14152,9.4736,0.2137,175,225725,6018241948
14153,1.1618,0.2193,958,390714,6820224538
14154,8.305,1.4737,29,403106,8518149004
14155,8.6903,3.3598,70,453822,2208124399
14156,2.6956,1.5813,95,726191,2506293093
14157,3.5875,5.49,34,698826,2387197430
14158,9.572,3.4821,26,461097,3651356326
14159,0.3668,1.6035,49,780294,3490488984
14160,4.3971,5.5194,5,257154,2981470359
14161,9.7945,2.5249,65,648159,8971712868
14162,2.5535,5.4597,19,776598,5901977019
14163,2.0105,6.2447,752,699464,7072085846
14164,3.7086,6.087,186,524589,3482330998
14165,3.1078,6.1999,67,661886,6507180857
14166,2.4557,9.3444,3,28986,3991551256
14167,1.913,4.3704,34,585605,9206890427
14168,3.9226,8.9266,182,223401,6161280199
14169,5.8663,4.237,70,606497,1984588718
14170,1.2271,7.5651,17,697363,9885174082
14171,4.875,7.2245,64,175974,6386659662
14172,3.9968,3.2427,29,535577,2915357077
14173,8.5459,3.0061,65,580846,6325521548
14174,4.8607,6.3294,85,773869,6046889056
14175,0.5459,5.8578,150,519123,7113054587
14176,8.0475,2.9333,60,567479,8514885367
14177,3.6702,7.7746,52,349845,7652899304
14178,1.6084,7.0437,49,605036,1087986885
14179,6.3289,7.7217,13,267143,6965425619
14180,1.609,5.0318,188,337102,7885885675
14181,1.8516,3.4711,164,688613,7392816089
14182,3.8937,7.927,9,162713,1879155405
14183,2.1867,4.3299,70,677800,1963538620
14184,8.6415,8.0617,524,473365,8152151304
14185,2.1662,0.7889,242,626921,4744977727
14186,7.1927,7.6271,21,88531,6659418217
14187,0.0184,8.0492,8,220895,6439331308
14188,8.5532,4.6856,56,585338,3188297733
14189,5.0225,8.8606,33,784236,1427649289
14190,4.448,4.1328,61,567091,6834918778
14191,9.7366,5.5415,8,339444,6012342541
14192,5.1562,9.8984,74,563138,9921413650
14193,2.145,4.0168,25,640270,7256075047
14194,5.1631,0.4106,14,504480,2651876321
14195,6.2808,4.0888,162,566721,3771961016
14196,6.2725,5.8772,155,212787,8106825553
14197,6.536,9.9122,218,766374,1357568102
14198,1.3835,9.0655,44,738393,4847270473
14199,8.0323,6.3838,280,322594,9237092849
14200,0.3317,4.6041,22,542965,9663487271
14201,4.0746,4.053,12,187759,3119879474
14202,0.05,8.6323,13,769594,1999507141
14203,8.1429,7.2299,37,754462,7141462587
14204,0.8238,1.806,56,495713,2747764700
14205,9.2628,4.3389,16,356586,5965933955
14206,3.5807,5.9623,64,606983,7488871410
14207,2.4073,1.9914,14,75253,8660608034
14208,5.2344,7.934,10,142721,9698354976
14209,6.5204,5.0525,40,404111,1397610116
14210,6.7307,1.8727,23,673639,4822843871
14211,4.0301,6.8951,65,484111,6316409267
14212,4.812,2.8955,188,768967,2178027304
14213,8.2364,9.7441,8,384264,4051352383
14214,6.2172,2.8923,71,53875,1399310454
14215,6.2084,0.0342,69,359245,6831943113
14216,7.3359,1.1912,49,389154,8013749530
14217,3.2537,6.6314,41,644359,1857135284
14218,2.3242,5.5188,10,388085,5586220052
14219,2.2184,8.629,76,308741,5344458973
14220,7.7187,6.5063,9,39394,9211747180
14221,6.5922,1.7768,155,693989,9275942905
14222,4.1112,8.2124,136,535380,3048977778
14223,8.2178,5.1673,71,687303,8925990201
14224,5.4303,3.2971,13,72584,5833578364
14225,5.9993,0.657,52,249426,4179871088
14226,5.6304,4.268,62,438933,3745109286
14227,4.5916,1.0717,117,669320,9159883606
14228,9.0415,4.0362,28,652215,4605846639
14229,1.8618,4.5163,67,473492,9070015895
14230,5.7758,1.6378,42,447505,2686930860
14231,9.1297,1.0348,17,130781,2405370760
14232,1.0142,7.8445,10,102646,6980502424
14233,3.6919,5.3126,65,81177,2419435414
14234,3.4658,7.5668,64,637651,7577996060
14235,3.6345,4.7461,12,162510,4225259261
14236,7.9788,4.5262,75,666229,7466872466
14237,6.9914,5.3427,71,764764,6011562986
14238,3.4382,9.0122,71,553285,6381140781
14239,1.8054,5.2237,68,684426,9251307884
14240,4.7577,8.5429,19,308547,3485108529
14241,8.5521,9.3766,37,754391,2058227580
14242,4.1533,6.4202,5,408606,7531934702
14243,1.9656,2.5339,16,55763,6775953826
14244,0.3785,2.4648,65,688194,3404878215
14245,0.6348,5.8773,12,236349,5368418514
14246,6.245,7.4567,804,331351,1186905576
14247,7.7233,3.1529,63,100402,9553755987
14248,6.781,5.2159,4,592754,5584660336
14249,7.9383,1.153,858,785201,9123988329
14250,2.9245,4.576,66,506556,4433340693
14251,8.1444,4.3424,215,369731,6102678251
14252,5.1431,3.5343,238,626216,6232078711
14253,4.3467,6.9976,94,490273,1365740885
14254,2.4323,8.6965,64,711288,3161258607
14255,0.8622,4.1454,195,602564,8292494042
14256,9.9106,3.2157,82,188520,5770081482
14257,8.7254,0.5856,70,135119,4160662032
14258,9.2844,3.6562,14,566698,2088135440
14259,5.1833,1.7177,56,178817,6931143864
14260,9.6172,6.8156,73,684619,3224238313
14261,3.772,4.1592,20,206207,5680852603
14262,2.3059,9.5241,65,332828,2641344728
14263,4.3945,6.8415,968,322356,1425382630
14264,1.5457,9.8098,54,680115,9367904900
14265,4.6328,1.0607,76,597399,3997485369
14266,7.3369,5.8921,8,490443,4089378120
14267,9.5046,1.1069,80,672557,1426221193
14268,1.4146,9.5472,61,48373,7120323471
14269,0.4882,6.7792,12,118092,1975074782
14270,0.3122,4.9415,24,275446,9226419258
14271,7.4799,6.9115,64,396055,2154787098
14272,3.4892,2.395,16,773366,1605088044
14273,2.0127,7.7141,6,4721,6410317465
14274,3.7279,6.6556,54,59341,9703397208
14275,4.0649,7.5528,172,732119,9587006860
14276,5.6461,2.7178,47,750351,4641230071
14277,4.4532,5.3496,161,432049,9477177600
14278,7.8908,2.0046,60,124071,7558068869
14279,3.5287,5.6127,51,280608,9671285782
14280,5.7001,1.0254,16,100689,7530737818
14281,5.379,6.8831,64,389546,8000817755
14282,0.516,9.6541,1,577735,5422387291
14283,8.3435,9.3072,65,524830,7164865676
14284,5.381,1.5344,241,88544,4755111352
14285,1.5751,8.7857,72,25646,9192474855
14286,7.363,9.1603,64,775001,3475890718
14287,5.5299,2.2468,65,81052,6198187047
14288,3.18,5.2151,31,403835,9637257352
14289,6.0911,9.1379,65,263103,9267626150
14290,6.2423,0.5064,69,553997,9420353517
14291,9.7404,5.7414,136,508857,2851913200
14292,9.177,0.0771,59,499073,4570578408
14293,5.6995,7.1267,67,778009,4923406750
14294,0.9972,1.8962,127,160685,1110298402
14295,6.2519,8.5408,63,702470,9254067173
14296,5.8883,0.4143,23,555081,2231529030
14297,3.4481,0.4967,75,401128,6131316326
14298,8.8913,4.649,58,458815,4513783649
14299,2.6543,4.956,16,363419,7029436386
14300,6.7982,3.7255,61,739827,4230931167
14301,1.7056,3.9437,60,290365,7483433349
14302,7.8014,8.6317,54,752596,6823048885
14303,6.6215,8.5301,20,515829,6532882131
14304,6.0341,5.0365,77,98471,8170094974
14305,7.5796,1.3553,5,226699,8342945337
14306,5.8459,4.4259,867,505099,2576511581
14307,9.5778,3.5864,148,701425,4527777518
14308,4.7377,9.9803,24,357971,3047723622
14309,3.0215,2.306,5,354870,2659819892
14310,4.9302,9.1215,61,498326,8232501468
14311,9.9894,8.4669,111,630792,8698839682
14312,8.2937,0.1416,65,367191,4516756881
14313,1.7335,4.5261,10,406836,9667597246
14314,0.9075,6.914,21,150673,2129434888
14315,8.3374,9.9164,68,738261,5224027808
14316,7.7554,3.4159,79,307606,3324511005
14317,7.4248,8.6219,55,365659,1354396505
14318,0.4796,4.3713,2,553773,3425379196
14319,0.7468,8.9612,6,257363,9068383063
14320,8.0799,7.3565,10,29559,5317760748
14321,8.3506,1.4268,8,210033,1819501691
14322,7.4222,9.2919,76,188926,9458398917
14323,8.8068,1.5715,64,156361,7641185597
14324,6.0655,8.809,199,128154,1221999512
14325,0.4944,6.9397,157,553154,8914561907
14326,2.342,0.6592,167,318763,9900752327
14327,2.6348,4.7866,63,759262,2226715480
14328,1.4525,1.8009,66,29208,8610202964
14329,6.6754,6.552,62,417242,1703670598
14330,8.7427,8.2555,452,94768,7560055965
14331,3.5168,5.0309,70,773793,1557138967
14332,2.7987,2.572,91,692996,7194654578
14333,8.0242,9.7243,64,37059,5767047330
14334,5.8273,4.4762,53,700018,4282985673
14335,0.2276,0.0274,169,543091,8256321758
14336,7.4685,5.5063,65,304981,8122413735
14337,2.8231,6.6112,58,558278,7723429357
14338,2.2613,1.1744,298,222953,1031277804
14339,5.6443,0.1983,70,387123,1760528730
14340,6.7666,6.1019,10,39343,8755840855
14341,7.7563,8.2427,58,769354,4037791509
14342,5.1413,0.7728,72,544233,5623049806
14343,1.1012,6.0579,38,627846,2161539154
14344,4.0826,9.6669,60,630379,7387876647
14345,6.9927,6.6911,46,519698,2619496171
14346,6.353,9.9432,59,33653,3198861068
14347,1.1408,2.9933,29,647198,1120824422
14348,3.6417,8.8891,10,187505,1498103090
14349,8.464,5.7505,28,541039,2542372538
14350,2.6369,3.5767,10,400869,8946846547
14351,9.9043,7.0452,67,738054,7869068496
14352,9.3517,4.9865,54,474939,3004089447
14353,3.9612,5.4721,45,779536,6784201288
14354,4.5995,7.2785,169,80048,4089453759
14355,3.4849,5.2616,50,729448,6718056722
